category,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
H,14,73,17,4395,HALLMARK_DNA_REPAIR,1,150,0.006666666666666667,0.5549144928582357,0.41375203414868456,20016,Polr1c,ENSMUSG00000067148
H,14,73,17,4395,HALLMARK_FATTY_ACID_METABOLISM,1,160,0.00625,0.5549144928582357,0.41375203414868456,68465,Adipor2,ENSMUSG00000030168
H,14,73,17,4395,HALLMARK_GLYCOLYSIS,1,200,0.005,0.5549144928582357,0.41375203414868456,19053,Ppp2cb,ENSMUSG00000009630
H,14,73,17,4395,HALLMARK_HYPOXIA,1,201,0.004975124378109453,0.5549144928582357,0.41375203414868456,52331,Stbd1,ENSMUSG00000047963
H,14,73,17,4395,HALLMARK_KRAS_SIGNALING_UP,1,204,0.004901960784313725,0.5549144928582357,0.41375203414868456,23882,Gadd45g,ENSMUSG00000021453
H,14,73,17,4395,HALLMARK_MITOTIC_SPINDLE,1,199,0.005025125628140704,0.5549144928582357,0.41375203414868456,108686,Ccdc88a,ENSMUSG00000032740
H,14,73,17,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,198,0.005050505050505051,0.5549144928582357,0.41375203414868456,66447,Mgst3,ENSMUSG00000026688
H,17,54,25,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,9,200,0.045,2.1988824778664867e-5,1.915541904493491e-5,12977/11303/20971/22339/22029/19225/20304/21950/19347,Csf1/Abca1/Sdc4/Vegfa/Traf1/Ptgs2/Ccl5/Tnfsf9/Dennd5a,ENSMUSG00000014599/ENSMUSG00000015243/ENSMUSG00000017009/ENSMUSG00000023951/ENSMUSG00000026875/ENSMUSG00000032487/ENSMUSG00000035042/ENSMUSG00000035678/ENSMUSG00000035901
H,17,54,25,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,7,208,0.03365384615384615,0.001615562203035568,0.0014073863111743604,16421/50523/12494/236573/27007/19225/20304,Itgb7/Lats2/Cd38/Gbp9/Klrk1/Ptgs2/Ccl5,ENSMUSG00000001281/ENSMUSG00000021959/ENSMUSG00000029084/ENSMUSG00000029298/ENSMUSG00000030149/ENSMUSG00000032487/ENSMUSG00000035042
H,17,54,25,4395,HALLMARK_INFLAMMATORY_RESPONSE,6,199,0.03015075376884422,0.006640232754913983,0.00578459477742053,12977/11303/54483/19419/20304/21950,Csf1/Abca1/Mefv/Rasgrp1/Ccl5/Tnfsf9,ENSMUSG00000014599/ENSMUSG00000015243/ENSMUSG00000022534/ENSMUSG00000027347/ENSMUSG00000035042/ENSMUSG00000035678
H,17,54,25,4395,HALLMARK_IL2_STAT5_SIGNALING,5,200,0.025,0.03392948532807215,0.02955744638380151,11492/12977/22029/20947/19347,Adam19/Csf1/Traf1/Swap70/Dennd5a,ENSMUSG00000011256/ENSMUSG00000014599/ENSMUSG00000026875/ENSMUSG00000031015/ENSMUSG00000035901
H,17,54,25,4395,HALLMARK_COMPLEMENT,4,197,0.02030456852791878,0.13711104881063832,0.11944338190400434,19419/69181/20304/16923,Rasgrp1/Dyrk2/Ccl5/Sh2b3,ENSMUSG00000027347/ENSMUSG00000028630/ENSMUSG00000035042/ENSMUSG00000042594
H,17,54,25,4395,HALLMARK_HYPOXIA,3,201,0.014925373134328358,0.38861295701840604,0.3385376032102267,20971/74185/22339,Sdc4/Gbe1/Vegfa,ENSMUSG00000017009/ENSMUSG00000022707/ENSMUSG00000023951
H,17,54,25,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,2,88,0.022727272727272728,0.38861295701840604,0.3385376032102267,12977/12494,Csf1/Cd38,ENSMUSG00000014599/ENSMUSG00000029084
H,17,54,25,4395,HALLMARK_KRAS_SIGNALING_UP,3,204,0.014705882352941176,0.38861295701840604,0.3385376032102267,22029/19225/74145,Traf1/Ptgs2/F13a1,ENSMUSG00000026875/ENSMUSG00000032487/ENSMUSG00000039109
H,17,54,25,4395,HALLMARK_ANGIOGENESIS,1,36,0.027777777777777776,0.5403260835409006,0.47070148838408765,22339,Vegfa,ENSMUSG00000023951
H,17,54,25,4395,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.5403260835409006,0.47070148838408765,22339,Vegfa,ENSMUSG00000023951
H,17,54,25,4395,HALLMARK_ADIPOGENESIS,2,200,0.01,0.6998601714399943,0.6096785522526267,11303/74185,Abca1/Gbe1,ENSMUSG00000015243/ENSMUSG00000022707
H,17,54,25,4395,HALLMARK_ALLOGRAFT_REJECTION,2,204,0.00980392156862745,0.6998601714399943,0.6096785522526267,12977/20304,Csf1/Ccl5,ENSMUSG00000014599/ENSMUSG00000035042
H,17,54,25,4395,HALLMARK_APICAL_JUNCTION,1,199,0.005025125628140704,0.6998601714399943,0.6096785522526267,22029,Traf1,ENSMUSG00000026875
H,17,54,25,4395,HALLMARK_APOPTOSIS,1,161,0.006211180124223602,0.6998601714399943,0.6096785522526267,12494,Cd38,ENSMUSG00000029084
H,17,54,25,4395,HALLMARK_BILE_ACID_METABOLISM,1,113,0.008849557522123894,0.6998601714399943,0.6096785522526267,11303,Abca1,ENSMUSG00000015243
H,17,54,25,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2,200,0.01,0.6998601714399943,0.6096785522526267,20971/22339,Sdc4/Vegfa,ENSMUSG00000017009/ENSMUSG00000023951
H,17,54,25,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,200,0.005,0.6998601714399943,0.6096785522526267,19419,Rasgrp1,ENSMUSG00000027347
H,17,54,25,4395,HALLMARK_ESTROGEN_RESPONSE_LATE,1,206,0.0048543689320388345,0.6998601714399943,0.6096785522526267,21924,Tnnc1,ENSMUSG00000091898
H,17,54,25,4395,HALLMARK_GLYCOLYSIS,1,200,0.005,0.6998601714399943,0.6096785522526267,22339,Vegfa,ENSMUSG00000023951
H,17,54,25,4395,HALLMARK_HEME_METABOLISM,1,195,0.005128205128205128,0.6998601714399943,0.6096785522526267,338523,Kdm7a,ENSMUSG00000042599
H,17,54,25,4395,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,102,0.00980392156862745,0.6998601714399943,0.6096785522526267,12977,Csf1,ENSMUSG00000014599
H,17,54,25,4395,HALLMARK_KRAS_SIGNALING_DN,1,205,0.004878048780487805,0.6998601714399943,0.6096785522526267,54483,Mefv,ENSMUSG00000022534
H,17,54,25,4395,HALLMARK_MTORC1_SIGNALING,1,200,0.005,0.6998601714399943,0.6096785522526267,74185,Gbe1,ENSMUSG00000022707
H,17,54,25,4395,HALLMARK_MYOGENESIS,1,200,0.005,0.6998601714399943,0.6096785522526267,21924,Tnnc1,ENSMUSG00000091898
H,17,54,25,4395,HALLMARK_P53_PATHWAY,1,200,0.005,0.6998601714399943,0.6096785522526267,21950,Tnfsf9,ENSMUSG00000035678
H,17,54,25,4395,HALLMARK_PROTEIN_SECRETION,1,96,0.010416666666666666,0.6998601714399943,0.6096785522526267,11303,Abca1,ENSMUSG00000015243
H,17,54,25,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.6998601714399943,0.6096785522526267,22339,Vegfa,ENSMUSG00000023951
H,17,54,25,4395,HALLMARK_UV_RESPONSE_UP,1,162,0.006172839506172839,0.6998601714399943,0.6096785522526267,19419,Rasgrp1,ENSMUSG00000027347
H,17,54,25,4395,HALLMARK_XENOBIOTIC_METABOLISM,1,202,0.0049504950495049506,0.6998601714399943,0.6096785522526267,17155,Man1a,ENSMUSG00000003746
H,16,58,18,4395,HALLMARK_DNA_REPAIR,4,150,0.02666666666666667,0.05489143308084658,0.05200241028711782,13870/69870/21341/66136,Ercc1/Polr3gl/Taf1c/Znrd1,ENSMUSG00000003549/ENSMUSG00000028104/ENSMUSG00000031832/ENSMUSG00000036315
H,16,58,18,4395,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,102,0.029411764705882353,0.07686595650335215,0.07282037984528099,70110/16168/667823,Ifi35/Il15/Trim5,ENSMUSG00000010358/ENSMUSG00000031712/ENSMUSG00000060441
H,16,58,18,4395,HALLMARK_APOPTOSIS,2,161,0.012422360248447204,0.5210247977244519,0.4936024399494808,13198/12368,Ddit3/Casp6,ENSMUSG00000025408/ENSMUSG00000027997
H,16,58,18,4395,HALLMARK_G2M_CHECKPOINT,2,199,0.010050251256281407,0.5210247977244519,0.4936024399494808,68612/21915,Ube2c/Dtymk,ENSMUSG00000001403/ENSMUSG00000026281
H,16,58,18,4395,HALLMARK_HYPOXIA,2,201,0.009950248756218905,0.5210247977244519,0.4936024399494808,13198/12368,Ddit3/Casp6,ENSMUSG00000025408/ENSMUSG00000027997
H,16,58,18,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,2,208,0.009615384615384616,0.5210247977244519,0.4936024399494808,70110/16168,Ifi35/Il15,ENSMUSG00000010358/ENSMUSG00000031712
H,16,58,18,4395,HALLMARK_MTORC1_SIGNALING,2,200,0.01,0.5210247977244519,0.4936024399494808,13198/74192,Ddit3/Arpc5l,ENSMUSG00000025408/ENSMUSG00000026755
H,16,58,18,4395,HALLMARK_XENOBIOTIC_METABOLISM,2,202,0.009900990099009901,0.5210247977244519,0.4936024399494808,12368/16816,Casp6/Lcat,ENSMUSG00000027997/ENSMUSG00000035237
H,16,58,18,4395,HALLMARK_ALLOGRAFT_REJECTION,1,204,0.004901960784313725,0.5756539728621005,0.5453563953430426,16168,Il15,ENSMUSG00000031712
H,16,58,18,4395,HALLMARK_COMPLEMENT,1,197,0.005076142131979695,0.5756539728621005,0.5453563953430426,21417,Zeb1,ENSMUSG00000024238
H,16,58,18,4395,HALLMARK_E2F_TARGETS,1,200,0.005,0.5756539728621005,0.5453563953430426,68479,Phf5a,ENSMUSG00000061360
H,16,58,18,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,200,0.005,0.5756539728621005,0.5453563953430426,16168,Il15,ENSMUSG00000031712
H,16,58,18,4395,HALLMARK_GLYCOLYSIS,1,200,0.005,0.5756539728621005,0.5453563953430426,12368,Casp6,ENSMUSG00000027997
H,16,58,18,4395,HALLMARK_INFLAMMATORY_RESPONSE,1,199,0.005025125628140704,0.5756539728621005,0.5453563953430426,16168,Il15,ENSMUSG00000031712
H,16,58,18,4395,HALLMARK_MYOGENESIS,1,200,0.005,0.5756539728621005,0.5453563953430426,12865,Cox7a1,ENSMUSG00000074218
H,16,58,18,4395,HALLMARK_P53_PATHWAY,1,200,0.005,0.5756539728621005,0.5453563953430426,13198,Ddit3,ENSMUSG00000025408
H,16,58,18,4395,HALLMARK_PEROXISOME,1,107,0.009345794392523364,0.5756539728621005,0.5453563953430426,13870,Ercc1,ENSMUSG00000003549
H,16,58,18,4395,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,105,0.009523809523809525,0.5756539728621005,0.5453563953430426,13198,Ddit3,ENSMUSG00000025408
H,16,58,18,4395,HALLMARK_PROTEIN_SECRETION,1,96,0.010416666666666666,0.5756539728621005,0.5453563953430426,54214,Golga4,ENSMUSG00000038708
H,16,58,18,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.5756539728621005,0.5453563953430426,233908,Fus,ENSMUSG00000030795
H,13,82,21,4395,HALLMARK_APOPTOSIS,4,161,0.024844720496894408,0.1593613161246096,0.15432885351014827,12531/12156/12481/21808,Cdc25b/Bmp2/Cd2/Tgfb2,ENSMUSG00000027330/ENSMUSG00000027358/ENSMUSG00000027863/ENSMUSG00000039239
H,13,82,21,4395,HALLMARK_ALLOGRAFT_REJECTION,3,204,0.014705882352941176,0.44261264047720006,0.42863539919897276,12481/15000/21808,Cd2/H2-DMb2/Tgfb2,ENSMUSG00000027863/ENSMUSG00000037548/ENSMUSG00000039239
H,13,82,21,4395,HALLMARK_INFLAMMATORY_RESPONSE,3,199,0.01507537688442211,0.44261264047720006,0.42863539919897276,54393/11988/20312,Gabbr1/Slc7a2/Cx3cl1,ENSMUSG00000024462/ENSMUSG00000031596/ENSMUSG00000031778
H,13,82,21,4395,HALLMARK_UV_RESPONSE_UP,3,162,0.018518518518518517,0.44261264047720006,0.42863539919897276,12724/12156/20182,Clcn2/Bmp2/Rxrb,ENSMUSG00000022843/ENSMUSG00000027358/ENSMUSG00000039656
H,13,82,21,4395,HALLMARK_APICAL_SURFACE,1,44,0.022727272727272728,0.5341532454908655,0.5172852482648381,20312,Cx3cl1,ENSMUSG00000031778
H,13,82,21,4395,HALLMARK_COMPLEMENT,2,197,0.01015228426395939,0.5341532454908655,0.5172852482648381,18706/94214,Pik3ca/Spock2,ENSMUSG00000027665/ENSMUSG00000058297
H,13,82,21,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,2,200,0.01,0.5341532454908655,0.5172852482648381,67815/11988,Sec14l2/Slc7a2,ENSMUSG00000003585/ENSMUSG00000031596
H,13,82,21,4395,HALLMARK_G2M_CHECKPOINT,2,199,0.010050251256281407,0.5341532454908655,0.5172852482648381,12531/13405,Cdc25b/Dmd,ENSMUSG00000027330/ENSMUSG00000045103
H,13,82,21,4395,HALLMARK_IL2_STAT5_SIGNALING,2,200,0.01,0.5341532454908655,0.5172852482648381,12156/19883,Bmp2/Rora,ENSMUSG00000027358/ENSMUSG00000032238
H,13,82,21,4395,HALLMARK_KRAS_SIGNALING_DN,2,205,0.00975609756097561,0.5341532454908655,0.5172852482648381,20608/21808,Sstr4/Tgfb2,ENSMUSG00000037014/ENSMUSG00000039239
H,13,82,21,4395,HALLMARK_TGF_BETA_SIGNALING,1,54,0.018518518518518517,0.5341532454908655,0.5172852482648381,12156,Bmp2,ENSMUSG00000027358
H,13,82,21,4395,HALLMARK_XENOBIOTIC_METABOLISM,2,202,0.009900990099009901,0.5341532454908655,0.5172852482648381,27273/21808,Pdk4/Tgfb2,ENSMUSG00000019577/ENSMUSG00000039239
H,13,82,21,4395,HALLMARK_ADIPOGENESIS,1,200,0.005,0.6322767434677361,0.6123101094634918,70335,Reep6,ENSMUSG00000035504
H,13,82,21,4395,HALLMARK_APICAL_JUNCTION,1,199,0.005025125628140704,0.6322767434677361,0.6123101094634918,20312,Cx3cl1,ENSMUSG00000031778
H,13,82,21,4395,HALLMARK_E2F_TARGETS,1,200,0.005,0.6322767434677361,0.6123101094634918,12531,Cdc25b,ENSMUSG00000027330
H,13,82,21,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,200,0.005,0.6322767434677361,0.6123101094634918,107528,Magee1,ENSMUSG00000031227
H,13,82,21,4395,HALLMARK_FATTY_ACID_METABOLISM,1,160,0.00625,0.6322767434677361,0.6123101094634918,70335,Reep6,ENSMUSG00000035504
H,13,82,21,4395,HALLMARK_HYPOXIA,1,201,0.004975124378109453,0.6322767434677361,0.6123101094634918,19883,Rora,ENSMUSG00000032238
H,13,82,21,4395,HALLMARK_KRAS_SIGNALING_UP,1,204,0.004901960784313725,0.6322767434677361,0.6123101094634918,12156,Bmp2,ENSMUSG00000027358
H,13,82,21,4395,HALLMARK_MYOGENESIS,1,200,0.005,0.6322767434677361,0.6123101094634918,13405,Dmd,ENSMUSG00000045103
H,13,82,21,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,198,0.005050505050505051,0.6322767434677361,0.6123101094634918,27273,Pdk4,ENSMUSG00000019577
H,13,82,21,4395,HALLMARK_P53_PATHWAY,1,200,0.005,0.6322767434677361,0.6123101094634918,12156,Bmp2,ENSMUSG00000027358
H,13,82,21,4395,HALLMARK_SPERMATOGENESIS,1,135,0.007407407407407408,0.6322767434677361,0.6123101094634918,16162,Il12rb2,ENSMUSG00000018341
H,13,82,21,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,200,0.005,0.6322767434677361,0.6123101094634918,12156,Bmp2,ENSMUSG00000027358
H,13,82,21,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.6322767434677361,0.6123101094634918,64209,Herpud1,ENSMUSG00000031770
H,10,151,41,4395,HALLMARK_G2M_CHECKPOINT,6,199,0.03015075376884422,0.314938423403526,0.30137648172586223,14030/17865/27041/11350/18817/12449,Ewsr1/Mybl2/G3bp1/Abl1/Plk1/Ccnf,ENSMUSG00000009079/ENSMUSG00000017861/ENSMUSG00000018583/ENSMUSG00000026842/ENSMUSG00000030867/ENSMUSG00000072082
H,10,151,41,4395,HALLMARK_COAGULATION,4,141,0.028368794326241134,0.4516519993771245,0.432202870217344,12263/12334/14066/16971,C2/Capn2/F3/Lrp1,ENSMUSG00000024371/ENSMUSG00000026509/ENSMUSG00000028128/ENSMUSG00000040249
H,10,151,41,4395,HALLMARK_MITOTIC_SPINDLE,5,199,0.02512562814070352,0.4516519993771245,0.432202870217344,16897/11350/18817/16798/75786,Llgl1/Abl1/Plk1/Lats1/Ckap5,ENSMUSG00000020536/ENSMUSG00000026842/ENSMUSG00000030867/ENSMUSG00000040021/ENSMUSG00000040549
H,10,151,41,4395,HALLMARK_HEME_METABOLISM,4,195,0.020512820512820513,0.6359999019025767,0.6086123463182552,225849/14755/71946/52065,Ppp2r5b/Pigq/Endod1/Mfhas1,ENSMUSG00000024777/ENSMUSG00000025728/ENSMUSG00000037419/ENSMUSG00000070056
H,10,151,41,4395,HALLMARK_HYPOXIA,4,201,0.01990049751243781,0.6359999019025767,0.6086123463182552,14387/14066/110611/15531,Gaa/F3/Hdlbp/Ndst1,ENSMUSG00000025579/ENSMUSG00000028128/ENSMUSG00000034088/ENSMUSG00000054008
H,10,151,41,4395,HALLMARK_MYOGENESIS,4,200,0.02,0.6359999019025767,0.6086123463182552,14248/14387/11636/59011,Flii/Gaa/Ak1/Myoz1,ENSMUSG00000002812/ENSMUSG00000025579/ENSMUSG00000026817/ENSMUSG00000068697
H,10,151,41,4395,HALLMARK_COMPLEMENT,3,197,0.015228426395939087,0.7257600044734559,0.694507181314312,12263/14066/16971,C2/F3/Lrp1,ENSMUSG00000024371/ENSMUSG00000028128/ENSMUSG00000040249
H,10,151,41,4395,HALLMARK_E2F_TARGETS,3,200,0.015,0.7257600044734559,0.694507181314312,17865/17121/18817,Mybl2/Mxd3/Plk1,ENSMUSG00000017861/ENSMUSG00000021485/ENSMUSG00000030867
H,10,151,41,4395,HALLMARK_GLYCOLYSIS,3,200,0.015,0.7257600044734559,0.694507181314312,70601/53418/110611,Ecd/B4galt2/Hdlbp,ENSMUSG00000021810/ENSMUSG00000028541/ENSMUSG00000034088
H,10,151,41,4395,HALLMARK_IL2_STAT5_SIGNALING,3,200,0.015,0.7257600044734559,0.694507181314312,16004/65960/16190,Igf2r/Twsg1/Il4ra,ENSMUSG00000023830/ENSMUSG00000024098/ENSMUSG00000030748
H,10,151,41,4395,HALLMARK_INFLAMMATORY_RESPONSE,3,199,0.01507537688442211,0.7257600044734559,0.694507181314312,14066/54216/16190,F3/Pcdh7/Il4ra,ENSMUSG00000028128/ENSMUSG00000029108/ENSMUSG00000030748
H,10,151,41,4395,HALLMARK_MYC_TARGETS_V1,3,200,0.015,0.7257600044734559,0.694507181314312,69719/27041/27979,Cad/G3bp1/Eif3b,ENSMUSG00000013629/ENSMUSG00000018583/ENSMUSG00000056076
H,10,151,41,4395,HALLMARK_NOTCH_SIGNALING,1,32,0.03125,0.7257600044734559,0.694507181314312,109689,Arrb1,ENSMUSG00000018909
H,10,151,41,4395,HALLMARK_DNA_REPAIR,2,150,0.013333333333333334,0.8180545591689389,0.7828273293482668,11636/227644,Ak1/Snapc4,ENSMUSG00000026817/ENSMUSG00000036281
H,10,151,41,4395,HALLMARK_MYC_TARGETS_V2,1,58,0.017241379310344827,0.8180545591689389,0.7828273293482668,18817,Plk1,ENSMUSG00000030867
H,10,151,41,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.8180545591689389,0.7828273293482668,76650,Srxn1,ENSMUSG00000032802
H,10,151,41,4395,HALLMARK_UV_RESPONSE_DN,2,144,0.013888888888888888,0.8180545591689389,0.7828273293482668,12394/14066,Runx1/F3,ENSMUSG00000022952/ENSMUSG00000028128
H,10,151,41,4395,HALLMARK_APOPTOSIS,2,161,0.012422360248447204,0.8189408678958617,0.7836754716706812,16004/225849,Igf2r/Ppp2r5b,ENSMUSG00000023830/ENSMUSG00000024777
H,10,151,41,4395,HALLMARK_ALLOGRAFT_REJECTION,2,204,0.00980392156862745,0.8523056496915112,0.815603492527762,12263/16190,C2/Il4ra,ENSMUSG00000024371/ENSMUSG00000030748
H,10,151,41,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,88,0.011363636363636364,0.8523056496915112,0.815603492527762,16190,Il4ra,ENSMUSG00000030748
H,10,151,41,4395,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,102,0.00980392156862745,0.8523056496915112,0.815603492527762,16190,Il4ra,ENSMUSG00000030748
H,10,151,41,4395,HALLMARK_MTORC1_SIGNALING,2,200,0.01,0.8523056496915112,0.815603492527762,18817/12449,Plk1/Ccnf,ENSMUSG00000030867/ENSMUSG00000072082
H,10,151,41,4395,HALLMARK_P53_PATHWAY,2,200,0.01,0.8523056496915112,0.815603492527762,11636/102626,Ak1/Mapkapk3,ENSMUSG00000026817/ENSMUSG00000032577
H,10,151,41,4395,HALLMARK_PROTEIN_SECRETION,1,96,0.010416666666666666,0.8523056496915112,0.815603492527762,16004,Igf2r,ENSMUSG00000023830
H,10,151,41,4395,HALLMARK_ADIPOGENESIS,1,200,0.005,0.864276045873462,0.8270584171037914,22273,Uqcrc1,ENSMUSG00000025651
H,10,151,41,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,200,0.005,0.864276045873462,0.8270584171037914,16971,Lrp1,ENSMUSG00000040249
H,10,151,41,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,200,0.005,0.864276045873462,0.8270584171037914,71946,Endod1,ENSMUSG00000037419
H,10,151,41,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,1,208,0.004807692307692308,0.864276045873462,0.8270584171037914,16190,Il4ra,ENSMUSG00000030748
H,10,151,41,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,198,0.005050505050505051,0.864276045873462,0.8270584171037914,22273,Uqcrc1,ENSMUSG00000025651
H,10,151,41,4395,HALLMARK_SPERMATOGENESIS,1,135,0.007407407407407408,0.864276045873462,0.8270584171037914,17776,Mast2,ENSMUSG00000003810
H,10,151,41,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,200,0.005,0.864276045873462,0.8270584171037914,14066,F3,ENSMUSG00000028128
H,10,151,41,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.864276045873462,0.8270584171037914,13666,Eif2ak3,ENSMUSG00000031668
H,10,151,41,4395,HALLMARK_XENOBIOTIC_METABOLISM,1,202,0.0049504950495049506,0.864276045873462,0.8270584171037914,14450,Gart,ENSMUSG00000022962
H,15,62,16,4395,HALLMARK_ESTROGEN_RESPONSE_LATE,5,206,0.024271844660194174,0.013554192328430805,0.012970518974574933,20393/22433/16669/22057/20539,Sgk1/Xbp1/Krt19/Tob1/Slc7a5,ENSMUSG00000019970/ENSMUSG00000020484/ENSMUSG00000020911/ENSMUSG00000037573/ENSMUSG00000040010
H,15,62,16,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,4,200,0.02,0.05410253628315715,0.05177276199345182,22433/16669/22057/20539,Xbp1/Krt19/Tob1/Slc7a5,ENSMUSG00000020484/ENSMUSG00000020911/ENSMUSG00000037573/ENSMUSG00000040010
H,15,62,16,4395,HALLMARK_ANDROGEN_RESPONSE,2,111,0.018018018018018018,0.2736393665465612,0.261855853154604,20393/16669,Sgk1/Krt19,ENSMUSG00000019970/ENSMUSG00000020911
H,15,62,16,4395,HALLMARK_PEROXISOME,2,107,0.018691588785046728,0.2736393665465612,0.261855853154604,20183/16413,Rxrg/Itgb1bp1,ENSMUSG00000015843/ENSMUSG00000062352
H,15,62,16,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2,113,0.017699115044247787,0.2736393665465612,0.261855853154604,22433/20539,Xbp1/Slc7a5,ENSMUSG00000020484/ENSMUSG00000040010
H,15,62,16,4395,HALLMARK_COAGULATION,2,141,0.014184397163120567,0.3115523875060532,0.2981362559866538,14071/22041,F9/Trf,ENSMUSG00000031138/ENSMUSG00000032554
H,15,62,16,4395,HALLMARK_DNA_REPAIR,2,150,0.013333333333333334,0.3115523875060532,0.2981362559866538,229906/54208,Gtf2b/Arl6ip1,ENSMUSG00000028271/ENSMUSG00000030654
H,15,62,16,4395,HALLMARK_FATTY_ACID_METABOLISM,2,160,0.0125,0.3115523875060532,0.2981362559866538,17001/12892,Ltc4s/Cpox,ENSMUSG00000020377/ENSMUSG00000022742
H,15,62,16,4395,HALLMARK_ADIPOGENESIS,2,200,0.01,0.32894991989798683,0.3147846123425711,17001/22057,Ltc4s/Tob1,ENSMUSG00000020377/ENSMUSG00000037573
H,15,62,16,4395,HALLMARK_MTORC1_SIGNALING,2,200,0.01,0.32894991989798683,0.3147846123425711,22433/20539,Xbp1/Slc7a5,ENSMUSG00000020484/ENSMUSG00000040010
H,15,62,16,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.32894991989798683,0.3147846123425711,54132,Pdlim1,ENSMUSG00000055044
H,15,62,16,4395,HALLMARK_BILE_ACID_METABOLISM,1,113,0.008849557522123894,0.5349488342224324,0.5119127600214665,20183,Rxrg,ENSMUSG00000015843
H,15,62,16,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,200,0.005,0.5349488342224324,0.5119127600214665,13132,Dab2,ENSMUSG00000022150
H,15,62,16,4395,HALLMARK_G2M_CHECKPOINT,1,199,0.005025125628140704,0.5349488342224324,0.5119127600214665,20539,Slc7a5,ENSMUSG00000040010
H,15,62,16,4395,HALLMARK_GLYCOLYSIS,1,200,0.005,0.5349488342224324,0.5119127600214665,59046,Arpp19,ENSMUSG00000007656
H,15,62,16,4395,HALLMARK_HEME_METABOLISM,1,195,0.005128205128205128,0.5349488342224324,0.5119127600214665,12892,Cpox,ENSMUSG00000022742
H,15,62,16,4395,HALLMARK_IL2_STAT5_SIGNALING,1,200,0.005,0.5349488342224324,0.5119127600214665,22433,Xbp1,ENSMUSG00000020484
H,15,62,16,4395,HALLMARK_KRAS_SIGNALING_DN,1,205,0.004878048780487805,0.5349488342224324,0.5119127600214665,20393,Sgk1,ENSMUSG00000019970
H,15,62,16,4395,HALLMARK_P53_PATHWAY,1,200,0.005,0.5349488342224324,0.5119127600214665,22057,Tob1,ENSMUSG00000037573
H,15,62,16,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,200,0.005,0.5349488342224324,0.5119127600214665,20393,Sgk1,ENSMUSG00000019970
H,15,62,16,4395,HALLMARK_UV_RESPONSE_DN,1,144,0.006944444444444444,0.5349488342224324,0.5119127600214665,13132,Dab2,ENSMUSG00000022150
H,15,62,16,4395,HALLMARK_XENOBIOTIC_METABOLISM,1,202,0.0049504950495049506,0.5349488342224324,0.5119127600214665,59046,Arpp19,ENSMUSG00000007656
